param1_alpha1,param2_alpha2,param3_alpha3,custo_total,maior_autovalor_abs
0.6000000000000001,0.6000000000000001,-0.3999999999999999,16.145006723204837,0.9491860870865353
0.6000000000000001,0.6000000000000001,-0.19999999999999996,16.145011723709842,0.9491860870865353
0.6000000000000001,0.6000000000000001,0.0,16.145016663690875,0.9491860870865353
0.6000000000000001,0.6000000000000001,0.20000000000000018,16.145021542800848,0.9491860870865353
0.6000000000000001,0.6000000000000001,0.40000000000000013,16.14502636069495,0.9491860870865353
0.6000000000000001,0.6000000000000001,0.6000000000000001,16.145031117030495,0.9491860870865353
0.6000000000000001,0.6000000000000001,0.8,16.145035811467103,0.9491860870865353
0.6000000000000001,0.6000000000000001,1.0,16.145040443666623,0.9491860870865353
0.40000000000000013,-0.19999999999999996,-1.0,16.14514873876261,0.9491860870865353
0.40000000000000013,-0.19999999999999996,-0.8,16.145154796625985,0.9491860870865353
0.40000000000000013,-0.19999999999999996,-0.6,16.145160795973897,0.9491860870865353
0.40000000000000013,-0.19999999999999996,-0.3999999999999999,16.145166736437414,0.9491860870865353
0.40000000000000013,-0.19999999999999996,-0.19999999999999996,16.145172617649852,0.9491860870865353
0.40000000000000013,-0.19999999999999996,0.0,16.145178439246543,0.9491860870865353
0.40000000000000013,-0.19999999999999996,0.20000000000000018,16.14518420086498,0.9491860870865353
0.40000000000000013,-0.19999999999999996,0.40000000000000013,16.145189902144857,0.9491860870865353
0.40000000000000013,-0.19999999999999996,0.6000000000000001,16.145195542727922,0.9491860870865353
0.40000000000000013,-0.19999999999999996,0.8,16.14520112225834,0.9491860870865353
0.40000000000000013,-0.19999999999999996,1.0,16.14520664038231,0.9491860870865353
0.20000000000000018,-1.0,-1.0,16.145343588529617,0.9491860870865353
0.20000000000000018,-1.0,-0.8,16.145350518999514,0.9491860870865353
0.20000000000000018,-1.0,-0.6,16.145357391944366,0.9491860870865353
0.20000000000000018,-1.0,-0.3999999999999999,16.145364206979934,0.9491860870865353
0.20000000000000018,-1.0,-0.19999999999999996,16.145370963724133,0.9491860870865353
0.20000000000000018,-1.0,0.0,16.14537766179697,0.9491860870865353
0.20000000000000018,-1.0,0.20000000000000018,16.145384300820464,0.9491860870865353
0.20000000000000018,-1.0,0.40000000000000013,16.145390880418837,0.9491860870865353
0.20000000000000018,-1.0,0.6000000000000001,16.145397400218396,0.9491860870865353
0.20000000000000018,-1.0,0.8,16.145403859847672,0.9491860870865353
0.20000000000000018,-1.0,1.0,16.145410258937318,0.9491860870865353
0.6000000000000001,0.8,-1.0,16.145435283029975,0.9491860870865353
0.6000000000000001,0.8,-0.8,16.145440371734335,0.9491860870865353
0.6000000000000001,0.8,-0.6,16.145445400697707,0.9491860870865353
0.6000000000000001,0.8,-0.3999999999999999,16.145450369568717,0.9491860870865353
0.6000000000000001,0.8,-0.19999999999999996,16.14545527799804,0.9491860870865353
0.6000000000000001,0.8,0.0,16.14546012563866,0.9491860870865353
0.6000000000000001,0.8,0.20000000000000018,16.145464912145616,0.9491860870865353
0.6000000000000001,0.8,0.40000000000000013,16.145469637176188,0.9491860870865353
0.6000000000000001,0.8,0.6000000000000001,16.14547430038989,0.9491860870865353
0.6000000000000001,0.8,0.8,16.145478901448502,0.9491860870865353
0.6000000000000001,0.8,1.0,16.145483440016058,0.9491860870865353
0.40000000000000013,0.0,-1.0,16.145586435988406,0.9491860870865353
0.40000000000000013,0.0,-0.8,16.145592404402432,0.9491860870865353
0.40000000000000013,0.0,-0.6,16.145598314027705,0.9491860870865353
0.40000000000000013,0.0,-0.3999999999999999,16.145604164497477,0.9491860870865353
0.40000000000000013,0.0,-0.19999999999999996,16.14560995544719,0.9491860870865353
0.40000000000000013,0.0,0.0,16.14561568651429,0.9491860870865353
0.40000000000000013,0.0,0.20000000000000018,16.145621357338378,0.9491860870865353
0.40000000000000013,0.0,0.40000000000000013,16.14562696756134,0.9491860870865353
0.40000000000000013,0.0,0.6000000000000001,16.145632516827128,0.9491860870865353
0.40000000000000013,0.0,0.8,16.145638004781937,0.9491860870865353
0.40000000000000013,0.0,1.0,16.145643431074216,0.9491860870865353
0.20000000000000018,-0.8,-1.0,16.145775033547725,0.9491860870865353
0.20000000000000018,-0.8,-0.8,16.145781876419342,0.9491860870865353
0.20000000000000018,-0.8,-0.6,16.145788661490535,0.9491860870865353
0.20000000000000018,-0.8,-0.3999999999999999,16.145795388379277,0.9491860870865353
0.20000000000000018,-0.8,-0.19999999999999996,16.145802056705605,0.9491860870865353
0.20000000000000018,-0.8,0.0,16.14580866609161,0.9491860870865353
0.20000000000000018,-0.8,0.20000000000000018,16.145815216161477,0.9491860870865353
0.20000000000000018,-0.8,0.40000000000000013,16.145821706541575,0.9491860870865353
0.20000000000000018,-0.8,0.6000000000000001,16.145828136860363,0.9491860870865353
0.20000000000000018,-0.8,0.8,16.145834506748447,0.9491860870865353
0.20000000000000018,-0.8,1.0,16.145840815838778,0.9491860870865353
0.6000000000000001,1.0,-1.0,16.145880747057998,0.9491860870865353
0.6000000000000001,1.0,-0.8,16.145885744256034,0.9491860870865353
0.6000000000000001,1.0,-0.6,16.145890681442413,0.9491860870865353
0.6000000000000001,1.0,-0.3999999999999999,16.145895558267824,0.9491860870865353
0.6000000000000001,1.0,-0.19999999999999996,16.1459003743852,0.9491860870865353
0.6000000000000001,1.0,0.0,16.145905129449552,0.9491860870865353
0.6000000000000001,1.0,0.20000000000000018,16.145909823118036,0.9491860870865353
0.6000000000000001,1.0,0.40000000000000013,16.145914455050253,0.9491860870865353
0.6000000000000001,1.0,0.6000000000000001,16.145919024907723,0.9491860870865353
0.6000000000000001,1.0,0.8,16.14592353235443,0.9491860870865353
0.6000000000000001,1.0,1.0,16.145927977056555,0.9491860870865353
0.40000000000000013,0.20000000000000018,-1.0,16.14602568333002,0.9491860870865353
0.40000000000000013,0.20000000000000018,-0.8,16.14603156205201,0.9491860870865353
0.40000000000000013,0.20000000000000018,-0.6,16.146037381712514,0.9491860870865353
0.40000000000000013,0.20000000000000018,-0.3999999999999999,16.146043141946897,0.9491860870865353
0.40000000000000013,0.20000000000000018,-0.19999999999999996,16.14604884239261,0.9491860870865353
0.40000000000000013,0.20000000000000018,0.0,16.14605448268941,0.9491860870865353
0.40000000000000013,0.20000000000000018,0.20000000000000018,16.146060062478945,0.9491860870865353
0.40000000000000013,0.20000000000000018,0.40000000000000013,16.14606558140524,0.9491860870865353
0.40000000000000013,0.20000000000000018,0.6000000000000001,16.146071039114428,0.9491860870865353
0.40000000000000013,0.20000000000000018,0.8,16.146076435254862,0.9491860870865353
0.40000000000000013,0.20000000000000018,1.0,16.146081769477142,0.9491860870865353
0.20000000000000018,-0.6,-1.0,16.146208035214855,0.9491860870865353
0.20000000000000018,-0.6,-0.8,16.14621479024085,0.9491860870865353
0.20000000000000018,-0.6,-0.6,16.14622148719159,0.9491860870865353
0.20000000000000018,-0.6,-0.3999999999999999,16.146228125687163,0.9491860870865353
0.20000000000000018,-0.6,-0.19999999999999996,16.146234705349734,0.9491860870865353
0.20000000000000018,-0.6,0.0,16.146241225803507,0.9491860870865353
0.20000000000000018,-0.6,0.20000000000000018,16.14624768667484,0.9491860870865353
0.20000000000000018,-0.6,0.40000000000000013,16.14625408759219,0.9491860870865353
0.20000000000000018,-0.6,0.6000000000000001,16.14626042818621,0.9491860870865353
0.20000000000000018,-0.6,0.8,16.146266708089676,0.9491860870865353
0.20000000000000018,-0.6,1.0,16.14627292693765,0.9491860870865353
0.40000000000000013,0.40000000000000013,-1.0,16.14646647892354,0.9491860870865353
0.40000000000000013,0.40000000000000013,-0.8,16.14647226771088,0.9491860870865353
0.40000000000000013,0.40000000000000013,-0.6,16.14647799716442,0.9491860870865353
0.40000000000000013,0.40000000000000013,-0.3999999999999999,16.146483666921654,0.9491860870865353
0.40000000000000013,0.40000000000000013,-0.19999999999999996,16.14648927662226,0.9491860870865353
0.40000000000000013,0.40000000000000013,0.0,16.146494825907965,0.9491860870865353
0.40000000000000013,0.40000000000000013,0.20000000000000018,16.146500314422724,0.9491860870865353
0.40000000000000013,0.40000000000000013,0.40000000000000013,16.14650574181256,0.9491860870865353
0.40000000000000013,0.40000000000000013,0.6000000000000001,16.1465111077259,0.9491860870865353
0.40000000000000013,0.40000000000000013,0.8,16.14651641181315,0.9491860870865353
0.40000000000000013,0.40000000000000013,1.0,16.14652165372713,0.9491860870865353
0.20000000000000018,-0.3999999999999999,-1.0,16.14664259179091,0.9491860870865353
0.20000000000000018,-0.3999999999999999,-0.8,16.14664925872391,0.9491860870865353
0.20000000000000018,-0.3999999999999999,-0.6,16.146655867307338,0.9491860870865353
0.20000000000000018,-0.3999999999999999,-0.3999999999999999,16.146662417163338,0.9491860870865353
0.20000000000000018,-0.3999999999999999,-0.19999999999999996,16.1466689079162,0.9491860870865353
0.20000000000000018,-0.3999999999999999,0.0,16.146675339192274,0.9491860870865353
0.20000000000000018,-0.3999999999999999,0.20000000000000018,16.14668171062007,0.9491860870865353
0.20000000000000018,-0.3999999999999999,0.40000000000000013,16.146688021830187,0.9491860870865353
0.20000000000000018,-0.3999999999999999,0.6000000000000001,16.146694272455395,0.9491860870865353
0.20000000000000018,-0.3999999999999999,0.8,16.1467004621307,0.9491860870865353
0.20000000000000018,-0.3999999999999999,1.0,16.146706590493245,0.9491860870865353
0.40000000000000013,0.6000000000000001,-1.0,16.14690882087256,0.9491860870865353
0.40000000000000013,0.6000000000000001,-0.8,16.146914519482582,0.9491860870865353
0.40000000000000013,0.6000000000000001,-0.6,16.14692015848701,0.9491860870865353
0.40000000000000013,0.6000000000000001,-0.3999999999999999,16.146925737525446,0.9491860870865353
0.40000000000000013,0.6000000000000001,-0.19999999999999996,16.14693125623967,0.9491860870865353
0.40000000000000013,0.6000000000000001,0.0,16.146936714273608,0.9491860870865353
0.40000000000000013,0.6000000000000001,0.20000000000000018,16.14694211127327,0.9491860870865353
0.40000000000000013,0.6000000000000001,0.40000000000000013,16.146947446886976,0.9491860870865353
0.40000000000000013,0.6000000000000001,0.6000000000000001,16.146952720765118,0.9491860870865353
0.40000000000000013,0.6000000000000001,0.8,16.146957932560444,0.9491860870865353
0.40000000000000013,0.6000000000000001,1.0,16.14696308192781,0.9491860870865353
0.20000000000000018,-0.19999999999999996,-1.0,16.14707870150335,0.9491860870865353
0.20000000000000018,-0.19999999999999996,-0.8,16.147085280095958,0.9491860870865353
0.20000000000000018,-0.19999999999999996,-0.6,16.147091800065088,0.9491860870865353
0.20000000000000018,-0.19999999999999996,-0.3999999999999999,16.147098261035023,0.9491860870865353
0.20000000000000018,-0.19999999999999996,-0.19999999999999996,16.147104662632184,0.9491860870865353
0.20000000000000018,-0.19999999999999996,0.0,16.147111004485065,0.9491860870865353
0.20000000000000018,-0.19999999999999996,0.20000000000000018,16.147117286224287,0.9491860870865353
0.20000000000000018,-0.19999999999999996,0.40000000000000013,16.147123507482576,0.9491860870865353
0.20000000000000018,-0.19999999999999996,0.6000000000000001,16.147129667894927,0.9491860870865353
0.20000000000000018,-0.19999999999999996,0.8,16.147135767098426,0.9491860870865353
0.20000000000000018,-0.19999999999999996,1.0,16.14714180473243,0.9491860870865353
0.0,-1.0,-1.0,16.147286034815473,0.9491860870865353
0.0,-1.0,-0.8,16.14729348793188,0.9491860870865353
0.0,-1.0,-0.6,16.147300883443123,0.9491860870865353
0.0,-1.0,-0.3999999999999999,16.14730822095816,0.9491860870865353
0.0,-1.0,-0.19999999999999996,16.147315500088066,0.9491860870865353
0.0,-1.0,0.0,16.14732272044594,0.9491860870865353
0.0,-1.0,0.20000000000000018,16.14732988164696,0.9491860870865353
0.0,-1.0,0.40000000000000013,16.147336983308442,0.9491860870865353
0.0,-1.0,0.6000000000000001,16.14734402504982,0.9491860870865353
0.0,-1.0,0.8,16.14735100649264,0.9491860870865353
0.40000000000000013,0.8,-1.0,16.147352707248142,0.9491860870865353
0.0,-1.0,1.0,16.147357927260696,0.9491860870865353
0.40000000000000013,0.8,-0.8,16.14735831543822,0.9491860870865353
0.40000000000000013,0.8,-0.6,16.14736386375139,0.9491860870865353
0.40000000000000013,0.8,-0.3999999999999999,16.147369351829333,0.9491860870865353
0.40000000000000013,0.8,-0.19999999999999996,16.14737477931604,0.9491860870865353
0.40000000000000013,0.8,0.0,16.147380145857483,0.9491860870865353
0.40000000000000013,0.8,0.20000000000000018,16.147385451101876,0.9491860870865353
0.40000000000000013,0.8,0.40000000000000013,16.147390694699645,0.9491860870865353
0.40000000000000013,0.8,0.6000000000000001,16.147395876303392,0.9491860870865353
0.40000000000000013,0.8,0.8,16.14740099556801,0.9491860870865353
0.40000000000000013,0.8,1.0,16.147406052150505,0.9491860870865353
0.20000000000000018,0.0,-1.0,16.147516362547076,0.9491860870865353
0.20000000000000018,0.0,-0.8,16.147522852551862,0.9491860870865353
0.20000000000000018,0.0,-0.6,16.1475292836597,0.9491860870865353
0.20000000000000018,0.0,-0.3999999999999999,16.14753565549708,0.9491860870865353
0.20000000000000018,0.0,-0.19999999999999996,16.147541967692494,0.9491860870865353
0.20000000000000018,0.0,0.0,16.14754821987661,0.9491860870865353
0.20000000000000018,0.0,0.20000000000000018,16.14755441168215,0.9491860870865353
0.20000000000000018,0.0,0.40000000000000013,16.147560542744028,0.9491860870865353
0.20000000000000018,0.0,0.6000000000000001,16.147566612699407,0.9491860870865353
0.20000000000000018,0.0,0.8,16.1475726211875,0.9491860870865353
0.20000000000000018,0.0,1.0,16.147578567849816,0.9491860870865353
0.0,-0.8,-1.0,16.147717442482467,0.9491860870865353
0.0,-0.8,-0.8,16.147724808875253,0.9491860870865353
0.0,-0.8,-0.6,16.147732117387395,0.9491860870865353
0.0,-0.8,-0.3999999999999999,16.147739367629942,0.9491860870865353
0.0,-0.8,-0.19999999999999996,16.14774655921614,0.9491860870865353
0.0,-0.8,0.0,16.14775369176118,0.9491860870865353
0.0,-0.8,0.20000000000000018,16.14776076488241,0.9491860870865353
0.0,-0.8,0.40000000000000013,16.147767778199295,0.9491860870865353
0.0,-0.8,0.6000000000000001,16.147774731333367,0.9491860870865353
0.0,-0.8,0.8,16.147781623908358,0.9491860870865353
0.0,-0.8,1.0,16.147788455550252,0.9491860870865353
0.40000000000000013,1.0,-1.0,16.147798136088852,0.9491860870865353
0.40000000000000013,1.0,-0.8,16.147803653616418,0.9491860870865353
0.40000000000000013,1.0,-0.6,16.147809110996207,0.9491860870865353
0.40000000000000013,1.0,-0.3999999999999999,16.147814507872063,0.9491860870865353
0.40000000000000013,1.0,-0.19999999999999996,16.14781984389006,0.9491860870865353
0.40000000000000013,1.0,0.0,16.14782511869836,0.9491860870865353
0.40000000000000013,1.0,0.20000000000000018,16.14783033194729,0.9491860870865353
0.40000000000000013,1.0,0.40000000000000013,16.147835483289448,0.9491860870865353
0.40000000000000013,1.0,0.6000000000000001,16.14784057237959,0.9491860870865353
0.40000000000000013,1.0,0.8,16.147845598874735,0.9491860870865353
0.40000000000000013,1.0,1.0,16.14785056243415,0.9491860870865353
0.20000000000000018,0.20000000000000018,-1.0,16.147955573084513,0.9491860870865353
0.20000000000000018,0.20000000000000018,-0.8,16.147961974253942,0.9491860870865353
0.20000000000000018,0.20000000000000018,-0.6,16.147968316253536,0.9491860870865353
0.20000000000000018,0.20000000000000018,-0.3999999999999999,16.14797459871179,0.9491860870865353
0.20000000000000018,0.20000000000000018,-0.19999999999999996,16.147980821259424,0.9491860870865353
0.20000000000000018,0.20000000000000018,0.0,16.14798698352917,0.9491860870865353
0.20000000000000018,0.20000000000000018,0.20000000000000018,16.14799308515596,0.9491860870865353
0.20000000000000018,0.20000000000000018,0.40000000000000013,16.14799912577685,0.9491860870865353
0.20000000000000018,0.20000000000000018,0.6000000000000001,16.148005105031054,0.9491860870865353
0.20000000000000018,0.20000000000000018,0.8,16.14801102256009,0.9491860870865353
0.20000000000000018,0.20000000000000018,1.0,16.14801687800756,0.9491860870865353
0.0,-0.6,-1.0,16.148150406135787,0.9491860870865353
0.0,-0.6,-0.8,16.14815768555278,0.9491860870865353
0.0,-0.6,-0.6,16.148164906814063,0.9491860870865353
0.0,-0.6,-0.3999999999999999,16.148172069532933,0.9491860870865353
0.0,-0.6,-0.19999999999999996,16.148179173324625,0.9491860870865353
0.0,-0.6,0.0,16.148186217806554,0.9491860870865353
0.0,-0.6,0.20000000000000018,16.148193202598154,0.9491860870865353
0.0,-0.6,0.40000000000000013,16.148200127321047,0.9491860870865353
0.0,-0.6,0.6000000000000001,16.148206991598947,0.9491860870865353
0.0,-0.6,0.8,16.148213795057732,0.9491860870865353
0.0,-0.6,1.0,16.14822053732552,0.9491860870865353
0.20000000000000018,0.40000000000000013,-1.0,16.14839633124545,0.9491860870865353
0.20000000000000018,0.40000000000000013,-0.8,16.14840264333208,0.9491860870865353
0.20000000000000018,0.40000000000000013,-0.6,16.148408895976335,0.9491860870865353
0.20000000000000018,0.40000000000000013,-0.3999999999999999,16.148415088809,0.9491860870865353
0.20000000000000018,0.40000000000000013,-0.19999999999999996,16.148421221462765,0.9491860870865353
0.20000000000000018,0.40000000000000013,0.0,16.14842729357259,0.9491860870865353
0.20000000000000018,0.40000000000000013,0.20000000000000018,16.148433304775516,0.9491860870865353
0.20000000000000018,0.40000000000000013,0.40000000000000013,16.148439254710755,0.9491860870865353
0.20000000000000018,0.40000000000000013,0.6000000000000001,16.148445143019703,0.9491860870865353
0.20000000000000018,0.40000000000000013,0.8,16.148450969346015,0.9491860870865353
0.20000000000000018,0.40000000000000013,1.0,16.14845673333545,0.9491860870865353
0.0,-0.3999999999999999,-1.0,16.14858492402921,0.9491860870865353
0.0,-0.3999999999999999,-0.8,16.148592116218165,0.9491860870865353
0.0,-0.3999999999999999,-0.6,16.148599249976865,0.9491860870865353
0.0,-0.3999999999999999,-0.3999999999999999,16.14860632492071,0.9491860870865353
0.0,-0.3999999999999999,-0.19999999999999996,16.148613340667062,0.9491860870865353
0.0,-0.3999999999999999,0.0,16.148620296835485,0.9491860870865353
0.0,-0.3999999999999999,0.20000000000000018,16.148627193047588,0.9491860870865353
0.0,-0.3999999999999999,0.40000000000000013,16.148634028927106,0.9491860870865353
0.0,-0.3999999999999999,0.6000000000000001,16.148640804099877,0.9491860870865353
0.0,-0.3999999999999999,0.8,16.148647518194018,0.9491860870865353
0.0,-0.3999999999999999,1.0,16.148654170839738,0.9491860870865353
0.20000000000000018,0.6000000000000001,-1.0,16.148838635127166,0.9491860870865353
0.20000000000000018,0.6000000000000001,-0.8,16.148844857883482,0.9491860870865353
0.20000000000000018,0.6000000000000001,-0.6,16.148851020925502,0.9491860870865353
0.20000000000000018,0.6000000000000001,-0.3999999999999999,16.14885712388595,0.9491860870865353
0.20000000000000018,0.6000000000000001,-0.19999999999999996,16.14886316639986,0.9491860870865353
0.20000000000000018,0.6000000000000001,0.0,16.1488691481042,0.9491860870865353
0.20000000000000018,0.6000000000000001,0.20000000000000018,16.14887506863819,0.9491860870865353
0.20000000000000018,0.6000000000000001,0.40000000000000013,16.14888092764318,0.9491860870865353
0.20000000000000018,0.6000000000000001,0.6000000000000001,16.148886724762765,0.9491860870865353
0.20000000000000018,0.6000000000000001,0.8,16.14889245964268,0.9491860870865353
0.20000000000000018,0.6000000000000001,1.0,16.148898131930967,0.9491860870865353
0.0,-0.19999999999999996,-1.0,16.14902099438401,0.9491860870865353
0.0,-0.19999999999999996,-0.8,16.14902809909263,0.9491860870865353
0.0,-0.19999999999999996,-0.6,16.149035145096896,0.9491860870865353
0.0,-0.19999999999999996,-0.3999999999999999,16.149042132014333,0.9491860870865353
0.0,-0.19999999999999996,-0.19999999999999996,16.149049059464506,0.9491860870865353
0.0,-0.19999999999999996,0.0,16.149055927069053,0.9491860870865353
0.0,-0.19999999999999996,0.20000000000000018,16.149062734451707,0.9491860870865353
0.0,-0.19999999999999996,0.40000000000000013,16.149069481238396,0.9491860870865353
0.0,-0.19999999999999996,0.6000000000000001,16.14907616705708,0.9491860870865353
0.0,-0.19999999999999996,0.8,16.14908279153804,0.9491860870865353
0.0,-0.19999999999999996,1.0,16.149089354313656,0.9491860870865353
-0.19999999999999996,-1.0,-1.0,16.14924078312545,0.9491860870865353
-0.19999999999999996,-1.0,-0.8,16.149248764151352,0.9491860870865353
-0.19999999999999996,-1.0,-0.6,16.14925668751918,0.9491860870865353
-0.19999999999999996,-1.0,-0.3999999999999999,16.149264552831205,0.9491860870865353
-0.19999999999999996,-1.0,-0.19999999999999996,16.149272359691572,0.9491860870865353
-0.19999999999999996,-1.0,0.0,16.149280107706563,0.9491860870865353
0.20000000000000018,0.8,-1.0,16.149282482794366,0.9491860870865353
-0.19999999999999996,-1.0,0.20000000000000018,16.149287796484504,0.9491860870865353
0.20000000000000018,0.8,-0.8,16.149288615972957,0.9491860870865353
0.20000000000000018,0.8,-0.6,16.149294689165732,0.9491860870865353
-0.19999999999999996,-1.0,0.40000000000000013,16.14929542563579,0.9491860870865353
0.20000000000000018,0.8,-0.3999999999999999,16.149300702007576,0.9491860870865353
-0.19999999999999996,-1.0,0.6000000000000001,16.149302994772984,0.9491860870865353
0.20000000000000018,0.8,-0.19999999999999996,16.149306654135582,0.9491860870865353
-0.19999999999999996,-1.0,0.8,16.1493105035107,0.9491860870865353
0.20000000000000018,0.8,0.0,16.149312545188902,0.9491860870865353
-0.19999999999999996,-1.0,1.0,16.14931795146584,0.9491860870865353
0.20000000000000018,0.8,0.20000000000000018,16.149318374808875,0.9491860870865353
0.20000000000000018,0.8,0.40000000000000013,16.149324142639085,0.9491860870865353
0.20000000000000018,0.8,0.6000000000000001,16.149329848325202,0.9491860870865353
0.20000000000000018,0.8,0.8,16.149335491515163,0.9491860870865353
0.20000000000000018,0.8,1.0,16.149341071859194,0.9491860870865353
0.0,0.0,-1.0,16.14945861538885,0.9491860870865353
0.0,0.0,-0.8,16.14946563236481,0.9491860870865353
0.0,0.0,-0.6,16.149472590362787,0.9491860870865353
0.0,0.0,-0.3999999999999999,16.149479489002463,0.9491860870865353
0.0,0.0,-0.19999999999999996,16.149486327905525,0.9491860870865353
0.0,0.0,0.0,16.149493106695743,0.9491860870865353
0.0,0.0,0.20000000000000018,16.149499824999,0.9491860870865353
0.0,0.0,0.40000000000000013,16.149506482443353,0.9491860870865353
0.0,0.0,0.6000000000000001,16.149513078658977,0.9491860870865353
0.0,0.0,0.8,16.149519613278226,0.9491860870865353
0.0,0.0,1.0,16.149526085935722,0.9491860870865353
-0.19999999999999996,-0.8,-1.0,16.149672149831176,0.9491860870865353
-0.19999999999999996,-0.8,-0.8,16.149680045001872,0.9491860870865353
-0.19999999999999996,-0.8,-0.6,16.149687882238823,0.9491860870865353
-0.19999999999999996,-0.8,-0.3999999999999999,16.14969566114641,0.9491860870865353
-0.19999999999999996,-0.8,-0.19999999999999996,16.14970338133094,0.9491860870865353
-0.19999999999999996,-0.8,0.0,16.149711042400792,0.9491860870865353
-0.19999999999999996,-0.8,0.20000000000000018,16.149718643966448,0.9491860870865353
-0.19999999999999996,-0.8,0.40000000000000013,16.149726185640446,0.9491860870865353
0.20000000000000018,1.0,-1.0,16.149727872279232,0.9491860870865353
-0.19999999999999996,-0.8,0.6000000000000001,16.149733667037474,0.9491860870865353
0.20000000000000018,1.0,-0.8,16.149733915632748,0.9491860870865353
0.20000000000000018,1.0,-0.6,16.14973989872936,0.9491860870865353
-0.19999999999999996,-0.8,0.8,16.14974108777437,0.9491860870865353
0.20000000000000018,1.0,-0.3999999999999999,16.149745821206125,0.9491860870865353
-0.19999999999999996,-0.8,1.0,16.14974844747009,0.9491860870865353
0.20000000000000018,1.0,-0.19999999999999996,16.149751682702277,0.9491860870865353
0.20000000000000018,1.0,0.0,16.149757482859115,0.9491860870865353
0.20000000000000018,1.0,0.20000000000000018,16.149763221320118,0.9491860870865353
0.20000000000000018,1.0,0.40000000000000013,16.149768897731004,0.9491860870865353
0.20000000000000018,1.0,0.6000000000000001,16.149774511739626,0.9491860870865353
0.20000000000000018,1.0,0.8,16.149780062996104,0.9491860870865353
0.20000000000000018,1.0,1.0,16.14978555115278,0.9491860870865353
0.0,0.20000000000000018,-1.0,16.149897785199844,0.9491860870865353
0.0,0.20000000000000018,-0.8,16.149904714190747,0.9491860870865353
0.0,0.20000000000000018,-0.6,16.14991158393062,0.9491860870865353
0.0,0.20000000000000018,-0.3999999999999999,16.14991839404118,0.9491860870865353
0.0,0.20000000000000018,-0.19999999999999996,16.149925144146216,0.9491860870865353
0.0,0.20000000000000018,0.0,16.149931833871666,0.9491860870865353
0.0,0.20000000000000018,0.20000000000000018,16.14993846284557,0.9491860870865353
0.0,0.20000000000000018,0.40000000000000013,16.149945030698127,0.9491860870865353
0.0,0.20000000000000018,0.6000000000000001,16.149951537061604,0.9491860870865353
0.0,0.20000000000000018,0.8,16.14995798157068,0.9491860870865353
0.0,0.20000000000000018,1.0,16.149964363861965,0.9491860870865353
-0.19999999999999996,-0.6,-1.0,16.150105071795185,0.9491860870865353
-0.19999999999999996,-0.6,-0.8,16.15011288085357,0.9491860870865353
-0.19999999999999996,-0.6,-0.6,16.15012063170307,0.9491860870865353
-0.19999999999999996,-0.6,-0.3999999999999999,16.15012832395007,0.9491860870865353
-0.19999999999999996,-0.6,-0.19999999999999996,16.150135957203084,0.9491860870865353
-0.19999999999999996,-0.6,0.0,16.15014353107257,0.9491860870865353
-0.19999999999999996,-0.6,0.20000000000000018,16.1501510451712,0.9491860870865353
-0.19999999999999996,-0.6,0.40000000000000013,16.15015849911361,0.9491860870865353
-0.19999999999999996,-0.6,0.6000000000000001,16.150165892516707,0.9491860870865353
-0.19999999999999996,-0.6,0.8,16.15017322499943,0.9491860870865353
-0.19999999999999996,-0.6,1.0,16.150180496182912,0.9491860870865353
0.0,0.40000000000000013,-1.0,16.150338501940503,0.9491860870865353
0.0,0.40000000000000013,-0.8,16.150345342694113,0.9491860870865353
0.0,0.40000000000000013,-0.6,16.150352123923987,0.9491860870865353
0.0,0.40000000000000013,-0.3999999999999999,16.15035884525401,0.9491860870865353
0.0,0.40000000000000013,-0.19999999999999996,16.15036550631011,0.9491860870865353
0.0,0.40000000000000013,0.0,16.150372106720354,0.9491860870865353
0.0,0.40000000000000013,0.20000000000000018,16.150378646114955,0.9491860870865353
0.0,0.40000000000000013,0.40000000000000013,16.150385124126217,0.9491860870865353
0.0,0.40000000000000013,0.6000000000000001,16.15039154038865,0.9491860870865353
0.0,0.40000000000000013,0.8,16.15039789453895,0.9491860870865353
0.0,0.40000000000000013,1.0,16.150404186216065,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-1.0,16.150539547265033,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.8,16.150547269954032,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.6,16.1505549341594,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.3999999999999999,16.150562539489595,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.19999999999999996,16.15057008555536,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.0,16.150577571969244,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.20000000000000018,16.150584998346037,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.40000000000000013,16.15059236430256,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.6000000000000001,16.150599669457858,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.8,16.150606913433037,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,1.0,16.150614095851413,0.9491860870865353
0.0,0.6000000000000001,-1.0,16.150780763701764,0.9491860870865353
0.0,0.6000000000000001,-0.8,16.150787515965767,0.9491860870865353
0.0,0.6000000000000001,-0.6,16.150794208433844,0.9491860870865353
0.0,0.6000000000000001,-0.3999999999999999,16.150800840731986,0.9491860870865353
